Ref,Val,Package,PosX,PosY,Rot,Side
"C2149","1uF","C_0603_1608Metric",350.450000,-219.275000,-90.000000,bottom
"C2150","1uF","C_0603_1608Metric",354.450000,-219.275000,-90.000000,bottom
"C2151","1uF","C_0603_1608Metric",358.450000,-219.275000,-90.000000,bottom
"C2152","1uF","C_0603_1608Metric",362.450000,-219.275000,-90.000000,bottom
"C2153","1uF","C_0603_1608Metric",366.450000,-219.275000,-90.000000,bottom
"C2154","1uF","C_0603_1608Metric",370.450000,-219.275000,-90.000000,bottom
"C2155","1uF","C_0603_1608Metric",374.450000,-219.275000,-90.000000,bottom
"C2156","1uF","C_0603_1608Metric",378.450000,-219.275000,-90.000000,bottom
"C2157","1uF","C_0603_1608Metric",382.450000,-219.275000,-90.000000,bottom
"C2158","1uF","C_0603_1608Metric",386.450000,-219.275000,-90.000000,bottom
"C2159","1uF","C_0603_1608Metric",390.450000,-219.275000,-90.000000,bottom
"C2160","1uF","C_0603_1608Metric",394.450000,-219.275000,-90.000000,bottom
"C2161","1uF","C_0603_1608Metric",398.450000,-219.275000,-90.000000,bottom
"C2162","1uF","C_0603_1608Metric",402.450000,-219.275000,-90.000000,bottom
"C2163","1uF","C_0603_1608Metric",406.450000,-219.275000,-90.000000,bottom
"C2164","1uF","C_0603_1608Metric",410.450000,-219.275000,-90.000000,bottom
"C2165","1uF","C_0603_1608Metric",414.450000,-219.275000,-90.000000,bottom
"C2166","1uF","C_0603_1608Metric",418.450000,-219.275000,-90.000000,bottom
"C2167","1uF","C_0603_1608Metric",422.450000,-219.275000,-90.000000,bottom
"C2168","1uF","C_0603_1608Metric",426.450000,-219.275000,-90.000000,bottom
"C2169","1uF","C_0603_1608Metric",430.450000,-219.275000,-90.000000,bottom
"C2170","1uF","C_0603_1608Metric",434.450000,-219.275000,-90.000000,bottom
"C2171","1uF","C_0603_1608Metric",158.450000,-223.275000,-90.000000,bottom
"C2172","1uF","C_0603_1608Metric",162.450000,-223.275000,-90.000000,bottom
"C2173","1uF","C_0603_1608Metric",166.450000,-223.275000,-90.000000,bottom
"C2174","1uF","C_0603_1608Metric",170.450000,-223.275000,-90.000000,bottom
"C2175","1uF","C_0603_1608Metric",174.450000,-223.275000,-90.000000,bottom
"C2176","1uF","C_0603_1608Metric",178.450000,-223.275000,-90.000000,bottom
"C2177","1uF","C_0603_1608Metric",182.450000,-223.275000,-90.000000,bottom
"C2178","1uF","C_0603_1608Metric",186.450000,-223.275000,-90.000000,bottom
"C2179","1uF","C_0603_1608Metric",190.450000,-223.275000,-90.000000,bottom
"C2180","1uF","C_0603_1608Metric",194.450000,-223.275000,-90.000000,bottom
"C2181","1uF","C_0603_1608Metric",198.450000,-223.275000,-90.000000,bottom
"C2182","1uF","C_0603_1608Metric",202.450000,-223.275000,-90.000000,bottom
"C2183","1uF","C_0603_1608Metric",206.450000,-223.275000,-90.000000,bottom
"C2184","1uF","C_0603_1608Metric",210.450000,-223.275000,-90.000000,bottom
"C2185","1uF","C_0603_1608Metric",214.450000,-223.275000,-90.000000,bottom
"C2186","1uF","C_0603_1608Metric",218.450000,-223.275000,-90.000000,bottom
"C2187","1uF","C_0603_1608Metric",222.450000,-223.275000,-90.000000,bottom
"C2188","1uF","C_0603_1608Metric",226.450000,-223.275000,-90.000000,bottom
"C2189","1uF","C_0603_1608Metric",230.450000,-223.275000,-90.000000,bottom
"C2190","1uF","C_0603_1608Metric",234.450000,-223.275000,-90.000000,bottom
"C2191","1uF","C_0603_1608Metric",238.450000,-223.275000,-90.000000,bottom
"C2192","1uF","C_0603_1608Metric",242.450000,-223.275000,-90.000000,bottom
"C2193","1uF","C_0603_1608Metric",246.450000,-223.275000,-90.000000,bottom
"C2194","1uF","C_0603_1608Metric",250.450000,-223.275000,-90.000000,bottom
"C2195","1uF","C_0603_1608Metric",254.450000,-223.275000,-90.000000,bottom
"C2196","1uF","C_0603_1608Metric",258.450000,-223.275000,-90.000000,bottom
"C2197","1uF","C_0603_1608Metric",262.450000,-223.275000,-90.000000,bottom
"C2198","1uF","C_0603_1608Metric",266.450000,-223.275000,-90.000000,bottom
"C2199","1uF","C_0603_1608Metric",270.450000,-223.275000,-90.000000,bottom
"C2200","1uF","C_0603_1608Metric",274.450000,-223.275000,-90.000000,bottom
"C2201","1uF","C_0603_1608Metric",278.450000,-223.275000,-90.000000,bottom
"C2202","1uF","C_0603_1608Metric",282.450000,-223.275000,-90.000000,bottom
"C2203","1uF","C_0603_1608Metric",286.450000,-223.275000,-90.000000,bottom
"C2204","1uF","C_0603_1608Metric",290.450000,-223.275000,-90.000000,bottom
"C2205","1uF","C_0603_1608Metric",294.450000,-223.275000,-90.000000,bottom
"C2206","1uF","C_0603_1608Metric",298.450000,-223.275000,-90.000000,bottom
"C2207","1uF","C_0603_1608Metric",302.450000,-223.275000,-90.000000,bottom
"C2208","1uF","C_0603_1608Metric",306.450000,-223.275000,-90.000000,bottom
"C2209","1uF","C_0603_1608Metric",310.450000,-223.275000,-90.000000,bottom
"C2210","1uF","C_0603_1608Metric",314.450000,-223.275000,-90.000000,bottom
"C2211","1uF","C_0603_1608Metric",318.450000,-223.275000,-90.000000,bottom
"C2212","1uF","C_0603_1608Metric",322.450000,-223.275000,-90.000000,bottom
"C2213","1uF","C_0603_1608Metric",326.450000,-223.275000,-90.000000,bottom
"C2214","1uF","C_0603_1608Metric",330.450000,-223.275000,-90.000000,bottom
"C2215","1uF","C_0603_1608Metric",334.450000,-223.275000,-90.000000,bottom
"C2216","1uF","C_0603_1608Metric",338.450000,-223.275000,-90.000000,bottom
"C2217","1uF","C_0603_1608Metric",342.450000,-223.275000,-90.000000,bottom
"C2218","1uF","C_0603_1608Metric",346.450000,-223.275000,-90.000000,bottom
"C2219","1uF","C_0603_1608Metric",350.450000,-223.275000,-90.000000,bottom
"C2220","1uF","C_0603_1608Metric",354.450000,-223.275000,-90.000000,bottom
"C2221","1uF","C_0603_1608Metric",358.450000,-223.275000,-90.000000,bottom
"C2222","1uF","C_0603_1608Metric",362.450000,-223.275000,-90.000000,bottom
"C2223","1uF","C_0603_1608Metric",366.450000,-223.275000,-90.000000,bottom
"C2224","1uF","C_0603_1608Metric",370.450000,-223.275000,-90.000000,bottom
"C2225","1uF","C_0603_1608Metric",374.450000,-223.275000,-90.000000,bottom
"C2226","1uF","C_0603_1608Metric",378.450000,-223.275000,-90.000000,bottom
"C2227","1uF","C_0603_1608Metric",382.450000,-223.275000,-90.000000,bottom
"C2228","1uF","C_0603_1608Metric",386.450000,-223.275000,-90.000000,bottom
"C2229","1uF","C_0603_1608Metric",390.450000,-223.275000,-90.000000,bottom
"C2230","1uF","C_0603_1608Metric",394.450000,-223.275000,-90.000000,bottom
"C2231","1uF","C_0603_1608Metric",398.450000,-223.275000,-90.000000,bottom
"C2232","1uF","C_0603_1608Metric",402.450000,-223.275000,-90.000000,bottom
"C2233","1uF","C_0603_1608Metric",406.450000,-223.275000,-90.000000,bottom
"C2234","1uF","C_0603_1608Metric",410.450000,-223.275000,-90.000000,bottom
"C2235","1uF","C_0603_1608Metric",414.450000,-223.275000,-90.000000,bottom
"C2236","1uF","C_0603_1608Metric",418.450000,-223.275000,-90.000000,bottom
"C2237","1uF","C_0603_1608Metric",422.450000,-223.275000,-90.000000,bottom
"C2238","1uF","C_0603_1608Metric",426.450000,-223.275000,-90.000000,bottom
"C2239","1uF","C_0603_1608Metric",430.450000,-223.275000,-90.000000,bottom
"C2240","1uF","C_0603_1608Metric",434.450000,-223.275000,-90.000000,bottom
"C2241","1uF","C_0603_1608Metric",158.450000,-227.275000,-90.000000,bottom
"C2242","1uF","C_0603_1608Metric",162.450000,-227.275000,-90.000000,bottom
"C2243","1uF","C_0603_1608Metric",166.450000,-227.275000,-90.000000,bottom
"C2244","1uF","C_0603_1608Metric",170.450000,-227.275000,-90.000000,bottom
"C2245","1uF","C_0603_1608Metric",174.450000,-227.275000,-90.000000,bottom
"C2246","1uF","C_0603_1608Metric",178.450000,-227.275000,-90.000000,bottom
"C2247","1uF","C_0603_1608Metric",182.450000,-227.275000,-90.000000,bottom
"C2248","1uF","C_0603_1608Metric",186.450000,-227.275000,-90.000000,bottom
"C2249","1uF","C_0603_1608Metric",190.450000,-227.275000,-90.000000,bottom
"C2250","1uF","C_0603_1608Metric",194.450000,-227.275000,-90.000000,bottom
"C2251","1uF","C_0603_1608Metric",198.450000,-227.275000,-90.000000,bottom
"C2252","1uF","C_0603_1608Metric",202.450000,-227.275000,-90.000000,bottom
"C2253","1uF","C_0603_1608Metric",206.450000,-227.275000,-90.000000,bottom
"C2254","1uF","C_0603_1608Metric",210.450000,-227.275000,-90.000000,bottom
"C2255","1uF","C_0603_1608Metric",214.450000,-227.275000,-90.000000,bottom
"C2256","1uF","C_0603_1608Metric",218.450000,-227.275000,-90.000000,bottom
"C2257","1uF","C_0603_1608Metric",222.450000,-227.275000,-90.000000,bottom
"C2258","1uF","C_0603_1608Metric",226.450000,-227.275000,-90.000000,bottom
"C2259","1uF","C_0603_1608Metric",230.450000,-227.275000,-90.000000,bottom
"C2260","1uF","C_0603_1608Metric",234.450000,-227.275000,-90.000000,bottom
"C2261","1uF","C_0603_1608Metric",238.450000,-227.275000,-90.000000,bottom
"C2262","1uF","C_0603_1608Metric",242.450000,-227.275000,-90.000000,bottom
"C2263","1uF","C_0603_1608Metric",246.450000,-227.275000,-90.000000,bottom
"C2264","1uF","C_0603_1608Metric",250.450000,-227.275000,-90.000000,bottom
"C2265","1uF","C_0603_1608Metric",254.450000,-227.275000,-90.000000,bottom
"C2266","1uF","C_0603_1608Metric",258.450000,-227.275000,-90.000000,bottom
"C2267","1uF","C_0603_1608Metric",262.450000,-227.275000,-90.000000,bottom
"C2268","1uF","C_0603_1608Metric",266.450000,-227.275000,-90.000000,bottom
"C2269","1uF","C_0603_1608Metric",270.450000,-227.275000,-90.000000,bottom
"C2270","1uF","C_0603_1608Metric",274.450000,-227.275000,-90.000000,bottom
"C2271","1uF","C_0603_1608Metric",278.450000,-227.275000,-90.000000,bottom
"C2272","1uF","C_0603_1608Metric",282.450000,-227.275000,-90.000000,bottom
"C2273","1uF","C_0603_1608Metric",286.450000,-227.275000,-90.000000,bottom
"C2274","1uF","C_0603_1608Metric",290.450000,-227.275000,-90.000000,bottom
"C2275","1uF","C_0603_1608Metric",294.450000,-227.275000,-90.000000,bottom
"C2276","1uF","C_0603_1608Metric",298.450000,-227.275000,-90.000000,bottom
"C2277","1uF","C_0603_1608Metric",302.450000,-227.275000,-90.000000,bottom
"C2278","1uF","C_0603_1608Metric",306.450000,-227.275000,-90.000000,bottom
"C2279","1uF","C_0603_1608Metric",310.450000,-227.275000,-90.000000,bottom
"C2280","1uF","C_0603_1608Metric",314.450000,-227.275000,-90.000000,bottom
"C2281","1uF","C_0603_1608Metric",318.450000,-227.275000,-90.000000,bottom
"C2282","1uF","C_0603_1608Metric",322.450000,-227.275000,-90.000000,bottom
"C2283","1uF","C_0603_1608Metric",326.450000,-227.275000,-90.000000,bottom
"C2284","1uF","C_0603_1608Metric",330.450000,-227.275000,-90.000000,bottom
"C2285","1uF","C_0603_1608Metric",334.450000,-227.275000,-90.000000,bottom
"C2286","1uF","C_0603_1608Metric",338.450000,-227.275000,-90.000000,bottom
"C2287","1uF","C_0603_1608Metric",342.450000,-227.275000,-90.000000,bottom
"C2288","1uF","C_0603_1608Metric",346.450000,-227.275000,-90.000000,bottom
"C2289","1uF","C_0603_1608Metric",350.450000,-227.275000,-90.000000,bottom
"C2290","1uF","C_0603_1608Metric",354.450000,-227.275000,-90.000000,bottom
"C2291","1uF","C_0603_1608Metric",358.450000,-227.275000,-90.000000,bottom
"C2292","1uF","C_0603_1608Metric",362.450000,-227.275000,-90.000000,bottom
"C2293","1uF","C_0603_1608Metric",366.450000,-227.275000,-90.000000,bottom
"C2294","1uF","C_0603_1608Metric",370.450000,-227.275000,-90.000000,bottom
"C2295","1uF","C_0603_1608Metric",374.450000,-227.275000,-90.000000,bottom
"C2296","1uF","C_0603_1608Metric",378.450000,-227.275000,-90.000000,bottom
"C2297","1uF","C_0603_1608Metric",382.450000,-227.275000,-90.000000,bottom
"C2298","1uF","C_0603_1608Metric",386.450000,-227.275000,-90.000000,bottom
"C2299","1uF","C_0603_1608Metric",390.450000,-227.275000,-90.000000,bottom
"C2300","1uF","C_0603_1608Metric",394.450000,-227.275000,-90.000000,bottom
"C2301","1uF","C_0603_1608Metric",398.450000,-227.275000,-90.000000,bottom
"C2302","1uF","C_0603_1608Metric",402.450000,-227.275000,-90.000000,bottom
"C2303","1uF","C_0603_1608Metric",406.450000,-227.275000,-90.000000,bottom
"C2304","1uF","C_0603_1608Metric",410.450000,-227.275000,-90.000000,bottom
"C2305","1uF","C_0603_1608Metric",414.450000,-227.275000,-90.000000,bottom
"C2306","1uF","C_0603_1608Metric",418.450000,-227.275000,-90.000000,bottom
"C2307","1uF","C_0603_1608Metric",422.450000,-227.275000,-90.000000,bottom
"C2308","1uF","C_0603_1608Metric",426.450000,-227.275000,-90.000000,bottom
"C2309","1uF","C_0603_1608Metric",430.450000,-227.275000,-90.000000,bottom
"C2310","1uF","C_0603_1608Metric",434.450000,-227.275000,-90.000000,bottom
"C2311","1uF","C_0603_1608Metric",158.450000,-231.275000,-90.000000,bottom
"C2312","1uF","C_0603_1608Metric",162.450000,-231.275000,-90.000000,bottom
"C2313","1uF","C_0603_1608Metric",166.450000,-231.275000,-90.000000,bottom
"C2314","1uF","C_0603_1608Metric",170.450000,-231.275000,-90.000000,bottom
"C2315","1uF","C_0603_1608Metric",174.450000,-231.275000,-90.000000,bottom
"C2316","1uF","C_0603_1608Metric",178.450000,-231.275000,-90.000000,bottom
"C2317","1uF","C_0603_1608Metric",182.450000,-231.275000,-90.000000,bottom
"C2318","1uF","C_0603_1608Metric",186.450000,-231.275000,-90.000000,bottom
"C2319","1uF","C_0603_1608Metric",190.450000,-231.275000,-90.000000,bottom
"C2320","1uF","C_0603_1608Metric",194.450000,-231.275000,-90.000000,bottom
"C2321","1uF","C_0603_1608Metric",198.450000,-231.275000,-90.000000,bottom
"C2322","1uF","C_0603_1608Metric",202.450000,-231.275000,-90.000000,bottom
"C2323","1uF","C_0603_1608Metric",206.450000,-231.275000,-90.000000,bottom
"C2324","1uF","C_0603_1608Metric",210.450000,-231.275000,-90.000000,bottom
"C2325","1uF","C_0603_1608Metric",214.450000,-231.275000,-90.000000,bottom
"C2326","1uF","C_0603_1608Metric",218.450000,-231.275000,-90.000000,bottom
"C2327","1uF","C_0603_1608Metric",222.450000,-231.275000,-90.000000,bottom
"C2328","1uF","C_0603_1608Metric",226.450000,-231.275000,-90.000000,bottom
"C2329","1uF","C_0603_1608Metric",230.450000,-231.275000,-90.000000,bottom
"C2330","1uF","C_0603_1608Metric",234.450000,-231.275000,-90.000000,bottom
"C2331","1uF","C_0603_1608Metric",238.450000,-231.275000,-90.000000,bottom
"C2332","1uF","C_0603_1608Metric",242.450000,-231.275000,-90.000000,bottom
"C2333","1uF","C_0603_1608Metric",246.450000,-231.275000,-90.000000,bottom
"C2334","1uF","C_0603_1608Metric",250.450000,-231.275000,-90.000000,bottom
"C2335","1uF","C_0603_1608Metric",254.450000,-231.275000,-90.000000,bottom
"C2336","1uF","C_0603_1608Metric",258.450000,-231.275000,-90.000000,bottom
"C2337","1uF","C_0603_1608Metric",262.450000,-231.275000,-90.000000,bottom
"C2338","1uF","C_0603_1608Metric",266.450000,-231.275000,-90.000000,bottom
"C2339","1uF","C_0603_1608Metric",270.450000,-231.275000,-90.000000,bottom
"C2340","1uF","C_0603_1608Metric",274.450000,-231.275000,-90.000000,bottom
"C2341","1uF","C_0603_1608Metric",278.450000,-231.275000,-90.000000,bottom
"C2342","1uF","C_0603_1608Metric",282.450000,-231.275000,-90.000000,bottom
"C2343","1uF","C_0603_1608Metric",286.450000,-231.275000,-90.000000,bottom
"C2344","1uF","C_0603_1608Metric",290.450000,-231.275000,-90.000000,bottom
"C2345","1uF","C_0603_1608Metric",294.450000,-231.275000,-90.000000,bottom
"C2346","1uF","C_0603_1608Metric",298.450000,-231.275000,-90.000000,bottom
"C2347","1uF","C_0603_1608Metric",302.450000,-231.275000,-90.000000,bottom
"C2348","1uF","C_0603_1608Metric",306.450000,-231.275000,-90.000000,bottom
"C2349","1uF","C_0603_1608Metric",310.450000,-231.275000,-90.000000,bottom
"C2350","1uF","C_0603_1608Metric",314.450000,-231.275000,-90.000000,bottom
"C2351","1uF","C_0603_1608Metric",318.450000,-231.275000,-90.000000,bottom
"C2352","1uF","C_0603_1608Metric",322.450000,-231.275000,-90.000000,bottom
"C2353","1uF","C_0603_1608Metric",326.450000,-231.275000,-90.000000,bottom
"C2354","1uF","C_0603_1608Metric",330.450000,-231.275000,-90.000000,bottom
"C2355","1uF","C_0603_1608Metric",334.450000,-231.275000,-90.000000,bottom
"C2356","1uF","C_0603_1608Metric",338.450000,-231.275000,-90.000000,bottom
"C2357","1uF","C_0603_1608Metric",342.450000,-231.275000,-90.000000,bottom
"C2358","1uF","C_0603_1608Metric",346.450000,-231.275000,-90.000000,bottom
"C2359","1uF","C_0603_1608Metric",350.450000,-231.275000,-90.000000,bottom
"C2360","1uF","C_0603_1608Metric",354.450000,-231.275000,-90.000000,bottom
"C2361","1uF","C_0603_1608Metric",358.450000,-231.275000,-90.000000,bottom
"C2362","1uF","C_0603_1608Metric",362.450000,-231.275000,-90.000000,bottom
"C2363","1uF","C_0603_1608Metric",366.450000,-231.275000,-90.000000,bottom
"C2364","1uF","C_0603_1608Metric",370.450000,-231.275000,-90.000000,bottom
"C2365","1uF","C_0603_1608Metric",374.450000,-231.275000,-90.000000,bottom
"C2366","1uF","C_0603_1608Metric",378.450000,-231.275000,-90.000000,bottom
"C2367","1uF","C_0603_1608Metric",382.450000,-231.275000,-90.000000,bottom
"C2368","1uF","C_0603_1608Metric",386.450000,-231.275000,-90.000000,bottom
"C2369","1uF","C_0603_1608Metric",390.450000,-231.275000,-90.000000,bottom
"C2370","1uF","C_0603_1608Metric",394.450000,-231.275000,-90.000000,bottom
"C2371","1uF","C_0603_1608Metric",398.450000,-231.275000,-90.000000,bottom
"C2372","1uF","C_0603_1608Metric",402.450000,-231.275000,-90.000000,bottom
"C2373","1uF","C_0603_1608Metric",406.450000,-231.275000,-90.000000,bottom
"C2374","1uF","C_0603_1608Metric",410.450000,-231.275000,-90.000000,bottom
"C2375","1uF","C_0603_1608Metric",414.450000,-231.275000,-90.000000,bottom
"C2376","1uF","C_0603_1608Metric",418.450000,-231.275000,-90.000000,bottom
"C2377","1uF","C_0603_1608Metric",422.450000,-231.275000,-90.000000,bottom
"C2378","1uF","C_0603_1608Metric",426.450000,-231.275000,-90.000000,bottom
"C2379","1uF","C_0603_1608Metric",430.450000,-231.275000,-90.000000,bottom
"C2380","1uF","C_0603_1608Metric",434.450000,-231.275000,-90.000000,bottom
"C2381","1uF","C_0603_1608Metric",158.450000,-235.275000,-90.000000,bottom
"C2382","1uF","C_0603_1608Metric",162.450000,-235.275000,-90.000000,bottom
"C2383","1uF","C_0603_1608Metric",166.450000,-235.275000,-90.000000,bottom
"C2384","1uF","C_0603_1608Metric",170.450000,-235.275000,-90.000000,bottom
"C2385","1uF","C_0603_1608Metric",174.450000,-235.275000,-90.000000,bottom
"C2386","1uF","C_0603_1608Metric",178.450000,-235.275000,-90.000000,bottom
"C2387","1uF","C_0603_1608Metric",182.450000,-235.275000,-90.000000,bottom
"C2388","1uF","C_0603_1608Metric",186.450000,-235.275000,-90.000000,bottom
"C2389","1uF","C_0603_1608Metric",190.450000,-235.275000,-90.000000,bottom
"C2390","1uF","C_0603_1608Metric",194.450000,-235.275000,-90.000000,bottom
"C2391","1uF","C_0603_1608Metric",198.450000,-235.275000,-90.000000,bottom
"C2392","1uF","C_0603_1608Metric",202.450000,-235.275000,-90.000000,bottom
"C2393","1uF","C_0603_1608Metric",206.450000,-235.275000,-90.000000,bottom
"C2394","1uF","C_0603_1608Metric",210.450000,-235.275000,-90.000000,bottom
"C2395","1uF","C_0603_1608Metric",214.450000,-235.275000,-90.000000,bottom
"C2396","1uF","C_0603_1608Metric",218.450000,-235.275000,-90.000000,bottom
"C2397","1uF","C_0603_1608Metric",222.450000,-235.275000,-90.000000,bottom
"C2398","1uF","C_0603_1608Metric",226.450000,-235.275000,-90.000000,bottom
"C2399","1uF","C_0603_1608Metric",230.450000,-235.275000,-90.000000,bottom
"C2400","1uF","C_0603_1608Metric",234.450000,-235.275000,-90.000000,bottom
"C2401","1uF","C_0603_1608Metric",238.450000,-235.275000,-90.000000,bottom
"C2402","1uF","C_0603_1608Metric",242.450000,-235.275000,-90.000000,bottom
"C2403","1uF","C_0603_1608Metric",246.450000,-235.275000,-90.000000,bottom
"C2404","1uF","C_0603_1608Metric",250.450000,-235.275000,-90.000000,bottom
"C2405","1uF","C_0603_1608Metric",254.450000,-235.275000,-90.000000,bottom
"C2406","1uF","C_0603_1608Metric",258.450000,-235.275000,-90.000000,bottom
"C2407","1uF","C_0603_1608Metric",262.450000,-235.275000,-90.000000,bottom
"C2408","1uF","C_0603_1608Metric",266.450000,-235.275000,-90.000000,bottom
"C2409","1uF","C_0603_1608Metric",270.450000,-235.275000,-90.000000,bottom
"C2410","1uF","C_0603_1608Metric",274.450000,-235.275000,-90.000000,bottom
"C2411","1uF","C_0603_1608Metric",278.450000,-235.275000,-90.000000,bottom
"C2412","1uF","C_0603_1608Metric",282.450000,-235.275000,-90.000000,bottom
"C2413","1uF","C_0603_1608Metric",286.450000,-235.275000,-90.000000,bottom
"C2414","1uF","C_0603_1608Metric",290.450000,-235.275000,-90.000000,bottom
"C2415","1uF","C_0603_1608Metric",294.450000,-235.275000,-90.000000,bottom
"C2416","1uF","C_0603_1608Metric",298.450000,-235.275000,-90.000000,bottom
"C2417","1uF","C_0603_1608Metric",302.450000,-235.275000,-90.000000,bottom
"C2418","1uF","C_0603_1608Metric",306.450000,-235.275000,-90.000000,bottom
"C2419","1uF","C_0603_1608Metric",310.450000,-235.275000,-90.000000,bottom
"C2420","1uF","C_0603_1608Metric",314.450000,-235.275000,-90.000000,bottom
"C2421","1uF","C_0603_1608Metric",318.450000,-235.275000,-90.000000,bottom
"C2422","1uF","C_0603_1608Metric",322.450000,-235.275000,-90.000000,bottom
"C2423","1uF","C_0603_1608Metric",326.450000,-235.275000,-90.000000,bottom
"C2424","1uF","C_0603_1608Metric",330.450000,-235.275000,-90.000000,bottom
"C2425","1uF","C_0603_1608Metric",334.450000,-235.275000,-90.000000,bottom
"C2426","1uF","C_0603_1608Metric",338.450000,-235.275000,-90.000000,bottom
"C2427","1uF","C_0603_1608Metric",342.450000,-235.275000,-90.000000,bottom
"C2428","1uF","C_0603_1608Metric",346.450000,-235.275000,-90.000000,bottom
"C2429","1uF","C_0603_1608Metric",350.450000,-235.275000,-90.000000,bottom
"C2430","1uF","C_0603_1608Metric",354.450000,-235.275000,-90.000000,bottom
"C2431","1uF","C_0603_1608Metric",358.450000,-235.275000,-90.000000,bottom
"C2432","1uF","C_0603_1608Metric",362.450000,-235.275000,-90.000000,bottom
"C2433","1uF","C_0603_1608Metric",366.450000,-235.275000,-90.000000,bottom
"C2434","1uF","C_0603_1608Metric",370.450000,-235.275000,-90.000000,bottom
"C2435","1uF","C_0603_1608Metric",374.450000,-235.275000,-90.000000,bottom
"C2436","1uF","C_0603_1608Metric",378.450000,-235.275000,-90.000000,bottom
"C2437","1uF","C_0603_1608Metric",382.450000,-235.275000,-90.000000,bottom
"C2438","1uF","C_0603_1608Metric",386.450000,-235.275000,-90.000000,bottom
"C2439","1uF","C_0603_1608Metric",390.450000,-235.275000,-90.000000,bottom
"C2440","1uF","C_0603_1608Metric",394.450000,-235.275000,-90.000000,bottom
"C2441","1uF","C_0603_1608Metric",398.450000,-235.275000,-90.000000,bottom
"C2442","1uF","C_0603_1608Metric",402.450000,-235.275000,-90.000000,bottom
"C2443","1uF","C_0603_1608Metric",406.450000,-235.275000,-90.000000,bottom
"C2444","1uF","C_0603_1608Metric",410.450000,-235.275000,-90.000000,bottom
"C2445","1uF","C_0603_1608Metric",414.450000,-235.275000,-90.000000,bottom
"C2446","1uF","C_0603_1608Metric",418.450000,-235.275000,-90.000000,bottom
"C2447","1uF","C_0603_1608Metric",422.450000,-235.275000,-90.000000,bottom
"C2448","1uF","C_0603_1608Metric",426.450000,-235.275000,-90.000000,bottom
"C2449","1uF","C_0603_1608Metric",430.450000,-235.275000,-90.000000,bottom
"C2450","1uF","C_0603_1608Metric",434.450000,-235.275000,-90.000000,bottom
"C2451","1uF","C_0603_1608Metric",158.450000,-239.275000,-90.000000,bottom
"C2452","1uF","C_0603_1608Metric",162.450000,-239.275000,-90.000000,bottom
"C2453","1uF","C_0603_1608Metric",166.450000,-239.275000,-90.000000,bottom
"C2454","1uF","C_0603_1608Metric",170.450000,-239.275000,-90.000000,bottom
"C2455","1uF","C_0603_1608Metric",174.450000,-239.275000,-90.000000,bottom
"C2456","1uF","C_0603_1608Metric",178.450000,-239.275000,-90.000000,bottom
"C2457","1uF","C_0603_1608Metric",182.450000,-239.275000,-90.000000,bottom
"C2458","1uF","C_0603_1608Metric",186.450000,-239.275000,-90.000000,bottom
"C2459","1uF","C_0603_1608Metric",190.450000,-239.275000,-90.000000,bottom
"C2460","1uF","C_0603_1608Metric",194.450000,-239.275000,-90.000000,bottom
"C2461","1uF","C_0603_1608Metric",198.450000,-239.275000,-90.000000,bottom
"C2462","1uF","C_0603_1608Metric",202.450000,-239.275000,-90.000000,bottom
"C2463","1uF","C_0603_1608Metric",206.450000,-239.275000,-90.000000,bottom
"C2464","1uF","C_0603_1608Metric",210.450000,-239.275000,-90.000000,bottom
"C2465","1uF","C_0603_1608Metric",214.450000,-239.275000,-90.000000,bottom
"C2466","1uF","C_0603_1608Metric",218.450000,-239.275000,-90.000000,bottom
"C2467","1uF","C_0603_1608Metric",222.450000,-239.275000,-90.000000,bottom
"C2468","1uF","C_0603_1608Metric",226.450000,-239.275000,-90.000000,bottom
"C2469","1uF","C_0603_1608Metric",230.450000,-239.275000,-90.000000,bottom
"C2470","1uF","C_0603_1608Metric",234.450000,-239.275000,-90.000000,bottom
"C2471","1uF","C_0603_1608Metric",238.450000,-239.275000,-90.000000,bottom
"C2472","1uF","C_0603_1608Metric",242.450000,-239.275000,-90.000000,bottom
"C2473","1uF","C_0603_1608Metric",246.450000,-239.275000,-90.000000,bottom
"C2474","1uF","C_0603_1608Metric",250.450000,-239.275000,-90.000000,bottom
"C2475","1uF","C_0603_1608Metric",254.450000,-239.275000,-90.000000,bottom
"C2476","1uF","C_0603_1608Metric",258.450000,-239.275000,-90.000000,bottom
"C2477","1uF","C_0603_1608Metric",262.450000,-239.275000,-90.000000,bottom
"C2478","1uF","C_0603_1608Metric",266.450000,-239.275000,-90.000000,bottom
"C2479","1uF","C_0603_1608Metric",270.450000,-239.275000,-90.000000,bottom
"C2480","1uF","C_0603_1608Metric",274.450000,-239.275000,-90.000000,bottom
"C2481","1uF","C_0603_1608Metric",278.450000,-239.275000,-90.000000,bottom
"C2482","1uF","C_0603_1608Metric",282.450000,-239.275000,-90.000000,bottom
"C2483","1uF","C_0603_1608Metric",286.450000,-239.275000,-90.000000,bottom
"C2484","1uF","C_0603_1608Metric",290.450000,-239.275000,-90.000000,bottom
"C2485","1uF","C_0603_1608Metric",294.450000,-239.275000,-90.000000,bottom
"C2486","1uF","C_0603_1608Metric",298.450000,-239.275000,-90.000000,bottom
"C2487","1uF","C_0603_1608Metric",302.450000,-239.275000,-90.000000,bottom
"C2488","1uF","C_0603_1608Metric",306.450000,-239.275000,-90.000000,bottom
